50,2.202605089010088,1.0,0.0,0.49960064616491445,1.0,0.0
100,2.4837001366947544,0.3,0.614343447114728,0.5045829454988148,0.0,0.012641289427787677
150,2.4254570275548164,2.0,1.1444881022637488,0.5049768806245973,0.0,0.0376131257478966
200,2.499354135560072,3.5999999999999965,2.4537582033245933,0.50496308377442,0.0,0.04941337153505612
250,2.1948016410158364,4.386000000000003,2.7441200021390353,0.4731325153158698,0.04,0.2393090926451797
300,1.6052786179855414,4.549731268731269,2.198192669416545,0.40234491465798833,0.21439227439227437,0.41431332635075463
350,1.6299820532249059,5.241473115120174,2.3547470130821826,0.43653601213023985,0.02,0.3855744243417663
400,1.04423046509018,6.682511036125898,2.1798654569238365,0.29757088572370316,0.3942153924506865,0.6186286216870271
450,0.7932088045710654,13.193808659045587,2.8269510284492707,0.19741846554039463,2.7162047784554164,0.8699042191598649
500,0.732550997086089,13.555555555555545,2.7955932522940863,0.1716879046664496,3.222222222222226,0.8844945447736922
550,0.7048670953636871,10.743915585863414,2.356679849694592,0.18039911646944012,1.3757801503838587,0.7944212023942364
600,0.7172182781536054,10.466764576618754,2.245868476823124,0.18468298127913507,0.21934740599756633,0.7712219453412966
650,0.627282244996006,12.092808599118856,2.298151426556185,0.16242928792929287,0.6230015355514608,0.8060355616389729
700,0.6191307184153095,12.568708355730367,2.290731048333522,0.15708763629565842,0.9330411072962798,0.8204870395058177
750,0.5581917596044055,12.161214526373627,2.1945080960963947,0.14019888742125558,1.4971118693212666,0.8452283954084259
800,0.48160844442810863,11.858111036162864,2.158331924225397,0.11285142276726791,0.8683360525074453,0.8522145835511284
850,0.4746968929163738,12.557879807027428,2.237000020828508,0.11256720999859397,0.8577486723721709,0.8655523947535931
900,0.5480304042092249,12.551160488361857,2.305980970150668,0.13459810098817054,0.5769062033373702,0.8528268098800562
950,0.554905295580184,14.359714801823031,2.349913130387407,0.1353155805534361,1.5859096602013734,0.8868115245747404
1000,0.46110357111243017,14.326042277253949,2.2127316722123163,0.1076783592911382,1.250660620579055,0.8979300125792368
1050,0.4430917566710038,13.751088887188779,2.2203588725957566,0.10655917732656789,0.3901760599178449,0.8684352544925469
1100,0.526241664819063,13.624172566643592,2.290911251749585,0.12045269011093376,0.8447060713233128,0.8968167876406167
1150,0.46600595419650176,14.63293839906421,2.3923145296243122,0.1057664307401724,1.1729948425856878,0.9381021201603065
1200,0.39967350148506087,13.084862476135202,2.218252554662421,0.08596488820011898,1.0204517578793273,0.9036367900695584
1250,0.4318262998780604,13.295184686411844,2.1861555726069266,0.09841747431925825,0.6184908989988837,0.8828330460642022
1300,0.4836736681023659,14.427539416800018,2.2215620811521526,0.11003822707752813,0.9636679055615734,0.8959330305448294
1350,0.4756403049327184,16.1020735674121,2.3241700129021168,0.1121186643170829,1.257672657853867,0.9228447998426696
1400,0.4575289299489132,14.654908119669212,2.203933382634941,0.10343972193740196,1.2080460467106742,0.904006021183868
1450,0.4329959119004991,15.045324037483546,2.2667418404294106,0.09887937430394068,0.9086773711755188,0.9254445555407118
1500,0.4536414112661922,15.376464635203765,2.3304322181724255,0.10182342257614789,1.1480497093333677,0.9345588749518581
1550,0.38721190918707904,13.659148006173368,2.1712354508480693,0.0816983567594852,0.9828063831607767,0.9167463112629158
1600,0.4274620775831769,14.618440648113065,2.3100753301236576,0.0899135187235311,1.5676798999747832,0.933615066416701
1650,0.4151133647324808,16.535116300237892,2.282574485420846,0.09331084385916863,1.6547411394561795,0.9525155254801557
1700,0.42288158995923714,16.170069754300865,2.3219458985547856,0.09204629167272751,1.4580809395892729,0.947629064299218
1750,0.40754529855703936,15.659561473240139,2.254775342770636,0.08802698267863737,1.505841565071306,0.9507848301438736
1800,0.3854715893479338,14.522303344735432,2.2136190841285774,0.08224784138679092,1.2790456110198043,0.9292931265835846
1850,0.42471189542403254,16.10565433133758,2.3971697781229695,0.09412900736897668,1.489326403745833,0.9533602196017429
1900,0.3825432030070743,16.1928887768614,2.2155820459320457,0.08314787077033715,1.012816502539647,0.9399110575538765
1950,0.39358949023489354,15.445717706781336,2.279473333756396,0.08552443470707366,1.4218311509690817,0.952069286105647
2000,0.4220271809969429,16.845024139133436,2.3222587602781153,0.09302611039745823,1.4235903773255614,0.9502430574538957
