0,1,2,3,4,5
0.37499463288362156,20.5,2.025397597190015,0.8008946073551515,23.25,3.8500440085334073
0.2708772309894831,19.75,1.771241797972454,0.3854978232604884,20.916666666666668,3.9140338868174105
0.471793656815398,15.1,2.6829688884098624,1.7712340276031555,18.5,4.171282327187654
0.4856365733679801,17.833333333333332,2.307133913127485,1.4539522129420004,23.583333333333332,3.638516509311473
0.8298590002439117,18.0,2.4714014091518366,4.382003598655135,20.571428571428573,5.021838008169919
0.3618028884781876,19.615384615384617,1.8840466586108469,0.9890342009226648,25.076923076923077,3.942064492740406
0.5120778596119816,20.333333333333332,2.6126797328108395,2.2433644581983487,22.25,4.928980765078396
0.2205294377568864,21.923076923076923,2.2388325030179352,0.9022332023816221,23.46153846153846,4.171713791427934
0.340231321025428,20.074074074074073,2.5596045305808035,1.5929918138715558,24.51851851851852,5.298334953067479
1.0501641446996501,22.416666666666668,2.384634157315384,3.2375782708340677,24.083333333333332,4.308470912399153
0.8582100932582568,20.76923076923077,2.9091472850992495,2.548264263870649,23.923076923076923,4.615392629417138
0.523827275475021,18.583333333333332,2.7435419146040516,1.2154904498082357,21.583333333333332,3.7017872673719094
0.9996001666802476,20.083333333333332,2.42556430125256,5.476092522925176,22.666666666666668,4.8185276201086324
1.1840056074130467,21.68,2.9684181111497683,2.6680048527554905,23.6,4.745816024771452
0.6086670459536532,11.833333333333334,2.834200844887663,2.978525446303213,15.583333333333334,5.2242391034091025
0.2838466541991715,14.333333333333334,1.8524310167709481,0.8508755614698822,20.75,3.5807298254840454
0.3259263219461173,18.083333333333332,2.3769718746392554,1.0967805684460685,21.833333333333332,4.530955939328384
0.402426669809065,19.25,2.393499991238378,1.5990358715848776,21.833333333333332,5.082353564266404
0.5708206131293369,23.923076923076923,2.1852723809542955,1.2841570428978684,25.76923076923077,4.241237348400256
0.35104455485562186,21.416666666666668,1.9832333597582343,0.6051045105072697,22.583333333333332,3.9034105168086315
0.3972178944947845,18.24,1.5493137808789401,0.5555425751454185,22.48,3.2262190405230293
0.7525461257348318,22.75,2.3311864938975857,1.5986359537342956,23.916666666666668,4.330903741707724
1.0660296420750495,22.846153846153847,2.5815151351842944,3.7088002986778257,25.76923076923077,4.3650426353362946
0.33423437669800643,20.75,1.8654354723894622,0.5252618177674896,23.416666666666668,3.9502429042190093
0.15627481340447158,19.625,1.7171648186965651,0.17381130084236276,28.875,3.4960320276991856
0.49990424372999875,21.23076923076923,2.6671354148486994,1.3763984672703102,24.76923076923077,4.212646310614662
0.21911186384855777,15.333333333333334,1.678439508523934,0.3648070489825397,23.62962962962963,3.5250982768290693
0.5736044914472195,12.285714285714286,1.876221790052413,1.307112396966518,13.857142857142858,4.178976099542596
0.845263703230866,22.16,2.7122485062607367,3.4108402748863154,24.16,5.294249793957337
0.5337850801462778,13.789473684210526,1.6568801597852105,0.7350232033184827,18.42105263157895,3.842563543883405
1.078248263899429,18.0,2.2754765227642983,3.7882119817416577,24.16,5.132290443592531
1.311904555499794,23.2,3.759240688771508,2.8507347577976523,24.0,4.878253195617739
1.246261324624494,22.307692307692307,2.442492599611695,5.707099955731747,25.307692307692307,5.171142502711516
0.7583563249747002,20.074074074074073,2.486776172747838,1.4294932864382002,26.0,3.8297350178820064
0.9685136510450529,14.0,2.6346387703588063,3.017699303669147,15.866666666666667,4.725638803457808
0.4574614502200203,20.72,2.165216187278825,1.1354526907442224,24.64,4.56534326998773
0.7441695094955949,19.727272727272727,2.6113682274151944,2.2388504792838106,21.545454545454547,4.561848173863463
0.26611510856317655,19.166666666666668,1.793368774245013,0.40080658694970367,21.166666666666668,3.2976121234492983
0.5580423388435123,16.8,2.1852581211078013,1.3657327097530767,22.24,4.2592112531269075
1.4684513809850643,23.12,3.3930870382319505,3.103202209479654,24.8,5.0413026639231004
1.0303311946250062,24.23076923076923,2.9732276756954485,1.619960035588281,24.153846153846153,4.532897454527254
